1.000000000000000000e+01,3.537067410000000135e-06
1.122018450000000023e+01,3.339427560000000188e-06
1.258925409999999978e+01,3.152856550000000062e-06
1.412537539999999936e+01,2.976735999999999955e-06
1.584893190000000018e+01,2.810482110000000141e-06
1.778279410000000027e+01,2.653543819999999805e-06
1.995262310000000028e+01,2.505400940000000208e-06
2.238721140000000176e+01,2.365562430000000147e-06
2.511886429999999848e+01,2.233564760000000165e-06
2.818382929999999931e+01,2.108970419999999900e-06
3.162277660000000168e+01,1.991366410000000024e-06
3.548133889999999724e+01,1.880362909999999952e-06
3.981071709999999797e+01,1.775591979999999910e-06
4.466835919999999760e+01,1.676706309999999992e-06
5.011872340000000037e+01,1.583378119999999991e-06
5.623413250000000119e+01,1.495298050000000023e-06
6.309573439999999778e+01,1.412174119999999936e-06
7.079457840000000601e+01,1.333730760000000023e-06
7.943282349999999781e+01,1.259707929999999951e-06
8.912509380000000192e+01,1.189860219999999940e-06
1.000000000000000000e+02,1.123956070000000052e-06
1.122018450000000058e+02,1.061776949999999970e-06
1.258925409999999943e+02,1.003116679999999920e-06
1.412537539999999865e+02,9.477807500000000015e-07
1.584893189999999947e+02,8.955856129999999560e-07
1.778279410000000098e+02,8.463581360000000309e-07
1.995262309999999957e+02,7.999349910000000427e-07
2.238721140000000105e+02,7.561621199999999770e-07
2.511886430000000132e+02,7.148942119999999971e-07
2.818382930000000215e+02,6.759942229999999732e-07
3.162277659999999742e+02,6.393329080000000086e-07
3.548133889999999724e+02,6.047883910000000441e-07
3.981071709999999939e+02,5.722457460000000326e-07
4.466835919999999760e+02,5.415966090000000134e-07
5.011872339999999895e+02,5.127388070000000374e-07
5.623413249999999834e+02,4.855760000000000330e-07
6.309573440000000346e+02,4.600173509999999853e-07
7.079457840000000033e+02,4.359772039999999859e-07
7.943282349999999497e+02,4.133747799999999769e-07
8.912509380000000192e+02,3.921338860000000193e-07
1.000000000000000000e+03,3.721826350000000175e-07
1.122018450000000030e+03,3.534531780000000189e-07
1.258925410000000056e+03,3.358814509999999834e-07
1.412537540000000035e+03,3.194069249999999887e-07
1.584893190000000004e+03,3.039723710000000128e-07
1.778279410000000098e+03,2.895236249999999821e-07
1.995262310000000070e+03,2.760093780000000147e-07
2.238721140000000105e+03,2.633809539999999864e-07
2.511886430000000018e+03,2.515921139999999840e-07
2.818382930000000215e+03,2.405988590000000139e-07
3.162277660000000196e+03,2.303592480000000046e-07
3.548133890000000065e+03,2.208332270000000057e-07
3.981071710000000166e+03,2.119824669999999986e-07
4.466835920000000442e+03,2.037702190000000045e-07
5.011872339999999895e+03,1.961611810000000002e-07
5.623413249999999607e+03,1.891213859999999873e-07
6.309573440000000119e+03,1.826180999999999933e-07
7.079457840000000033e+03,1.766197450000000040e-07
7.943282350000000406e+03,1.710958329999999887e-07
8.912509379999999510e+03,1.660169240000000124e-07
1.000000000000000000e+04,1.613545980000000021e-07
1.122018449999999939e+04,1.570814439999999981e-07
1.258925410000000011e+04,1.531710630000000058e-07
1.412537540000000081e+04,1.495980879999999889e-07
1.584893189999999959e+04,1.463382109999999943e-07
1.778279409999999916e+04,1.433682199999999944e-07
1.995262310000000070e+04,1.406660359999999954e-07
2.238721140000000014e+04,1.382107589999999919e-07
2.511886430000000109e+04,1.359826930000000055e-07
2.818382930000000124e+04,1.339633659999999974e-07
3.162277660000000105e+04,1.321355219999999993e-07
3.548133890000000247e+04,1.304830910000000037e-07
3.981071710000000166e+04,1.289911360000000104e-07
4.466835919999999896e+04,1.276457799999999997e-07
5.011872340000000258e+04,1.264341320000000081e-07
5.623413249999999971e+04,1.253442129999999924e-07
6.309573440000000119e+04,1.243648999999999968e-07
7.079457839999999851e+04,1.234858729999999874e-07
7.943282349999999860e+04,1.226975860000000116e-07
8.912509380000000237e+04,1.219912319999999915e-07
1.000000000000000000e+05,1.213587209999999888e-07
1.122018450000000012e+05,1.207926439999999941e-07
1.258925409999999974e+05,1.202862420000000003e-07
1.412537539999999863e+05,1.198333679999999966e-07
1.584893189999999886e+05,1.194284450000000020e-07
1.778279409999999916e+05,1.190664219999999978e-07
1.995262309999999998e+05,1.187427300000000065e-07
2.238721140000000014e+05,1.184532369999999948e-07
2.511886430000000109e+05,1.181942049999999953e-07
2.818382930000000051e+05,1.179622460000000001e-07
3.162277660000000033e+05,1.177542830000000043e-07
3.548133890000000247e+05,1.175675060000000056e-07
3.981071709999999730e+05,1.173993390000000034e-07
4.466835920000000042e+05,1.172473949999999945e-07
5.011872339999999967e+05,1.171094389999999976e-07
5.623413249999999534e+05,1.169833490000000048e-07
6.309573440000000410e+05,1.168670729999999970e-07
7.079457839999999851e+05,1.167585840000000065e-07
7.943282349999999860e+05,1.166558340000000025e-07
8.912509379999999655e+05,1.165566999999999997e-07
1.000000000000000000e+06,1.164589250000000033e-07
1.122018449999999953e+06,1.163600599999999970e-07
1.258925409999999916e+06,1.162573930000000029e-07
1.412537540000000037e+06,1.161478779999999964e-07
1.584893189999999944e+06,1.160280769999999998e-07
1.778279409999999916e+06,1.158940950000000058e-07
1.995262310000000056e+06,1.157415529999999982e-07
2.238721140000000130e+06,1.155655980000000016e-07
2.511886430000000168e+06,1.153609830000000010e-07
2.818382930000000168e+06,1.151222419999999945e-07
3.162277660000000149e+06,1.148439789999999958e-07
3.548133890000000130e+06,1.145212409999999976e-07
3.981071709999999963e+06,1.141498260000000038e-07
4.466835919999999925e+06,1.137260860000000030e-07
5.011872339999999851e+06,1.132451300000000010e-07
5.623413250000000000e+06,1.126949660000000000e-07
6.309573440000000410e+06,1.120413439999999944e-07
7.079457839999999851e+06,1.111927529999999992e-07
7.943282349999999627e+06,1.099269340000000011e-07
8.912509380000000820e+06,1.077563189999999947e-07
1.000000000000000000e+07,1.037503630000000058e-07
1.122018450000000000e+07,9.652844690000000103e-08
1.258925409999999963e+07,8.497443240000000260e-08
1.412537540000000037e+07,6.973472340000000323e-08
1.584893190000000037e+07,5.354832899999999978e-08
1.778279410000000149e+07,3.922480739999999702e-08
1.995262310000000149e+07,2.799237270000000146e-08
2.238721139999999851e+07,1.974935099999999975e-08
2.511886430000000075e+07,1.388768279999999982e-08
2.818382930000000075e+07,9.772333910000000152e-09
3.162277660000000149e+07,6.893608189999999733e-09
3.548133889999999851e+07,4.878936309999999597e-09
3.981071710000000149e+07,3.465798580000000049e-09
4.466835920000000298e+07,2.471695039999999882e-09
5.011872339999999851e+07,1.770196619999999985e-09
5.623413250000000000e+07,1.273658880000000102e-09
6.309573439999999851e+07,9.211934920000000259e-10
7.079457840000000596e+07,6.704018270000000334e-10
7.943282350000000000e+07,4.917056190000000374e-10
8.912509379999999702e+07,3.644464880000000073e-10
1.000000000000000000e+08,2.741821059999999913e-10
