1.000000000000000000e+01,2.315587510000000124e-06
1.122018450000000023e+01,2.186364259999999887e-06
1.258925409999999978e+01,2.064387889999999994e-06
1.412537539999999936e+01,1.949254089999999816e-06
1.584893190000000018e+01,1.840581220000000066e-06
1.778279410000000027e+01,1.738009059999999962e-06
1.995262310000000028e+01,1.641197610000000071e-06
2.238721140000000176e+01,1.549825959999999905e-06
2.511886429999999848e+01,1.463591219999999971e-06
2.818382929999999931e+01,1.382207549999999941e-06
3.162277660000000168e+01,1.305405150000000076e-06
3.548133889999999724e+01,1.232929410000000047e-06
3.981071709999999797e+01,1.164540069999999907e-06
4.466835919999999760e+01,1.100010400000000089e-06
5.011872340000000037e+01,1.039126430000000088e-06
5.623413250000000119e+01,9.816863030000000337e-07
6.309573439999999778e+01,9.274995300000000028e-07
7.079457840000000601e+01,8.763864060000000137e-07
7.943282349999999781e+01,8.281773940000000180e-07
8.912509380000000192e+01,7.827125579999999607e-07
1.000000000000000000e+02,7.398410339999999784e-07
1.122018450000000058e+02,6.994205250000000504e-07
1.258925409999999943e+02,6.613168190000000499e-07
1.412537539999999865e+02,6.254033450000000390e-07
1.584893189999999947e+02,5.915607399999999691e-07
1.778279410000000098e+02,5.596764510000000362e-07
1.995262309999999957e+02,5.296443450000000086e-07
2.238721140000000105e+02,5.013643539999999494e-07
2.511886430000000132e+02,4.747421229999999998e-07
2.818382930000000215e+02,4.496886880000000040e-07
3.162277659999999742e+02,4.261201630000000156e-07
3.548133889999999724e+02,4.039574400000000033e-07
3.981071709999999939e+02,3.831259089999999998e-07
4.466835919999999760e+02,3.635551860000000149e-07
5.011872339999999895e+02,3.451788499999999820e-07
5.623413249999999834e+02,3.279341989999999842e-07
6.309573440000000346e+02,3.117620060000000046e-07
7.079457840000000033e+02,2.966062879999999884e-07
7.943282349999999497e+02,2.824140870000000015e-07
8.912509380000000192e+02,2.691352539999999760e-07
1.000000000000000000e+03,2.567222449999999764e-07
1.122018450000000030e+03,2.451299189999999960e-07
1.258925410000000056e+03,2.343153560000000117e-07
1.412537540000000035e+03,2.242376750000000115e-07
1.584893190000000004e+03,2.148578630000000099e-07
1.778279410000000098e+03,2.061386219999999958e-07
1.995262310000000070e+03,1.980442189999999968e-07
2.238721140000000105e+03,1.905403620000000005e-07
2.511886430000000018e+03,1.835940739999999998e-07
2.818382930000000215e+03,1.771736039999999884e-07
3.162277660000000196e+03,1.712483300000000052e-07
3.548133890000000065e+03,1.657887030000000110e-07
3.981071710000000166e+03,1.607661869999999886e-07
4.466835920000000442e+03,1.561532260000000079e-07
5.011872339999999895e+03,1.519232179999999999e-07
5.623413249999999607e+03,1.480505089999999990e-07
6.309573440000000119e+03,1.445103809999999940e-07
7.079457840000000033e+03,1.412790609999999870e-07
7.943282350000000406e+03,1.383337209999999936e-07
8.912509379999999510e+03,1.356524830000000077e-07
1.000000000000000000e+04,1.332144149999999876e-07
1.122018449999999939e+04,1.309995230000000118e-07
1.258925410000000011e+04,1.289887270000000068e-07
1.412537540000000081e+04,1.271638279999999978e-07
1.584893189999999959e+04,1.255074539999999927e-07
1.778279409999999916e+04,1.240029899999999922e-07
1.995262310000000070e+04,1.226344820000000129e-07
2.238721140000000014e+04,1.213865190000000025e-07
2.511886430000000109e+04,1.202440869999999992e-07
2.818382930000000124e+04,1.191923889999999945e-07
3.162277660000000105e+04,1.182166329999999979e-07
3.548133890000000247e+04,1.173017740000000012e-07
3.981071710000000166e+04,1.164322210000000009e-07
4.466835919999999896e+04,1.155914910000000002e-07
5.011872340000000258e+04,1.147618189999999974e-07
5.623413249999999971e+04,1.139237280000000009e-07
6.309573440000000119e+04,1.130555630000000063e-07
7.079457839999999851e+04,1.121330290000000016e-07
7.943282349999999860e+04,1.111287600000000049e-07
8.912509380000000237e+04,1.100120020000000000e-07
1.000000000000000000e+05,1.087485049999999943e-07
1.122018450000000012e+05,1.073007710000000055e-07
1.258925409999999974e+05,1.056288249999999996e-07
1.412537539999999863e+05,1.036916969999999990e-07
1.584893189999999886e+05,1.014497729999999957e-07
1.778279409999999916e+05,9.886808120000000169e-08
1.995262309999999998e+05,9.592037060000000362e-08
2.238721140000000014e+05,9.259359120000000385e-08
2.511886430000000109e+05,8.889207089999999729e-08
2.818382930000000051e+05,8.484047660000000040e-08
3.162277660000000033e+05,8.048465680000000547e-08
3.548133890000000247e+05,7.588978799999999854e-08
3.981071709999999730e+05,7.113584600000000635e-08
4.466835920000000042e+05,6.631110340000000053e-08
5.011872339999999967e+05,6.150485019999999577e-08
5.623413249999999534e+05,5.680064779999999712e-08
6.309573440000000410e+05,5.227115069999999875e-08
7.079457839999999851e+05,4.797501059999999787e-08
7.943282349999999860e+05,4.395584710000000254e-08
8.912509379999999655e+05,4.024289230000000217e-08
1.000000000000000000e+06,3.685274949999999710e-08
1.122018449999999953e+06,3.379171829999999700e-08
1.258925409999999916e+06,3.105826049999999792e-08
1.412537540000000037e+06,2.864532930000000016e-08
1.584893189999999944e+06,2.654242809999999952e-08
1.778279409999999916e+06,2.473737129999999933e-08
1.995262310000000056e+06,2.321778760000000163e-08
2.238721140000000130e+06,2.197244390000000069e-08
2.511886430000000168e+06,2.099246000000000135e-08
2.818382930000000168e+06,2.027242569999999952e-08
3.162277660000000149e+06,1.981124649999999869e-08
3.548133890000000130e+06,1.961206520000000145e-08
3.981071709999999963e+06,1.967935879999999896e-08
4.466835919999999925e+06,2.000821360000000148e-08
5.011872339999999851e+06,2.055398470000000004e-08
5.623413250000000000e+06,2.116148590000000106e-08
6.309573440000000410e+06,2.145133240000000138e-08
7.079457839999999851e+06,2.081039410000000062e-08
7.943282349999999627e+06,1.883153709999999917e-08
8.912509380000000820e+06,1.590474139999999944e-08
1.000000000000000000e+07,1.287473420000000078e-08
1.122018450000000000e+07,1.028246070000000030e-08
1.258925409999999963e+07,8.250618130000000759e-09
1.412537540000000037e+07,6.708166670000000270e-09
1.584893190000000037e+07,5.544061479999999957e-09
1.778279410000000149e+07,4.660925609999999627e-09
1.995262310000000149e+07,3.984777659999999880e-09
2.238721139999999851e+07,3.461942919999999917e-09
2.511886430000000075e+07,3.053906549999999990e-09
2.818382930000000075e+07,2.732928010000000019e-09
3.162277660000000149e+07,2.478814920000000043e-09
3.548133889999999851e+07,2.276663560000000012e-09
3.981071710000000149e+07,2.115302269999999902e-09
4.466835920000000298e+07,1.986223810000000007e-09
5.011872339999999851e+07,1.882852379999999814e-09
5.623413250000000000e+07,1.800037810000000088e-09
6.309573439999999851e+07,1.733703370000000040e-09
7.079457840000000596e+07,1.680596609999999961e-09
7.943282350000000000e+07,1.638109220000000084e-09
8.912509379999999702e+07,1.604143410000000099e-09
1.000000000000000000e+08,1.577010070000000018e-09
